collection_no,source_database,collection.authorizer,occurrence.genus_reso,occurrence.genus_name,occurrence.species_reso,occurrence.species_name,original.genus_reso,original.genus_name,original.species_reso,original.species_name,collection.reference_no,pubyr,country,state,latdec,lngdec,paleolatdec,paleolngdec,epoch,stage,10_my_bin,FR2_bin,ma_max,ma_mid,formation,member
76101,Fossilworks,"J. Alroy",,Ambystoma,,tigrinum,,,,,726,1986,"United States",Texas,30.250000,-99.866667,30.25,-99.87,Pleistocene,,"Cenozoic 6",Pleistocene,0.126,0.069,,
79954,ETE,"M. Carrano",,Kokartus,,honorarius,,,,,26886,2008,Kyrgyzstan,Jalal-Abad,41.119698,73.434302,41.09,77.84,"Middle Jurassic",Bathonian,"Jurassic 4",Bathonian,167.700,166.2,Balabansai,
79955,ETE,"M. Carrano","n. gen.",Kokartus,"n. sp.",honorarius,,,,,19868,1988,Kyrgyzstan,Jalal-Abad,41.135437,73.394318,41.09,77.79,"Middle Jurassic",Bathonian,"Jurassic 4",Bathonian,167.700,166.2,Balabansai,
82258,PaleoDB,"M. Uhen",,Ambystoma,,sp.,,,,,27720,1962,"United States",Virginia,38.357778,-79.083056,38.36,-79.08,Pleistocene,,"Cenozoic 6",Pleistocene,0.126,0.069,,
82258,PaleoDB,"M. Uhen",,Desmognathus,,sp.,,,,,27720,1962,"United States",Virginia,38.357778,-79.083056,38.36,-79.08,Pleistocene,,"Cenozoic 6",Pleistocene,0.126,0.069,,
84181,PaleoDB,"M. Uhen",,Ambystoma,,maculotum,,,,,28175,2002,"United States",Alabama,34.729444,-87.792222,34.73,-87.79,Pleistocene,,"Cenozoic 6",Pleistocene,0.126,0.069,,
84181,PaleoDB,"M. Uhen",,Plethodon,,glutinosus,,,,,28175,2002,"United States",Alabama,34.729444,-87.792222,34.73,-87.79,Pleistocene,,"Cenozoic 6",Pleistocene,0.126,0.069,,
84181,PaleoDB,"M. Uhen",,Ambystoma,,sp.,,,,,28175,2002,"United States",Alabama,34.729444,-87.792222,34.73,-87.79,Pleistocene,,"Cenozoic 6",Pleistocene,0.126,0.069,,
84181,PaleoDB,"M. Uhen",,Eurycea,,sp.,,,,,28175,2002,"United States",Alabama,34.729444,-87.792222,34.73,-87.79,Pleistocene,,"Cenozoic 6",Pleistocene,0.126,0.069,,
84181,PaleoDB,"M. Uhen",,Cryptobranchus,,alleganiensis,,,,,28175,2002,"United States",Alabama,34.729444,-87.792222,34.73,-87.79,Pleistocene,,"Cenozoic 6",Pleistocene,0.126,0.069,,
84181,PaleoDB,"M. Uhen",,Desmognathus,,ochrophaeus,,,,,28175,2002,"United States",Alabama,34.729444,-87.792222,34.73,-87.79,Pleistocene,,"Cenozoic 6",Pleistocene,0.126,0.069,,
84181,PaleoDB,"M. Uhen",,Desmognathus,,sp.,,,,,28175,2002,"United States",Alabama,34.729444,-87.792222,34.73,-87.79,Pleistocene,,"Cenozoic 6",Pleistocene,0.126,0.069,,
84364,PaleoDB,"L. van den Hoek Ostende",,Andrias,,scheuchzeri,,,,,28268,2008,Germany,Bavaria,50.276944,9.795278,50.15,6.88,Oligocene,Chattian,"Cenozoic 4",Chattian,28.400,25.715,,
84364,PaleoDB,"L. van den Hoek Ostende",aff.,Chelotriton,,sp.,,,,,28268,2008,Germany,Bavaria,50.276944,9.795278,50.15,6.88,Oligocene,Chattian,"Cenozoic 4",Chattian,28.400,25.715,,
84364,PaleoDB,"L. van den Hoek Ostende",,Triturus,,sp.,,,,,28268,2008,Germany,Bavaria,50.276944,9.795278,50.15,6.88,Oligocene,Chattian,"Cenozoic 4",Chattian,28.400,25.715,,
84364,PaleoDB,"L. van den Hoek Ostende",,Triturus,,roehrsi,,,,,28268,2008,Germany,Bavaria,50.276944,9.795278,50.15,6.88,Oligocene,Chattian,"Cenozoic 4",Chattian,28.400,25.715,,
84364,PaleoDB,"L. van den Hoek Ostende",,Chioglossa,cf.,meini,,,,,28268,2008,Germany,Bavaria,50.276944,9.795278,50.15,6.88,Oligocene,Chattian,"Cenozoic 4",Chattian,28.400,25.715,,
85096,Fossilworks,"J. Alroy",,Piceoerpeton,,willwoodense,,,,,28586,1981,"United States",Wyoming,44.883333,-109.116667,50.79,-88.65,Paleocene,,"Cenozoic 1",Thanetian,61.700,59.25,"Polecat Bench",
85498,ETE,"M. Carrano",,Scapherpeton,,tectum,,,,,28887,2008,"United States",Montana,47.613911,-106.896561,54.50,-79.37,"Late/Upper Cretaceous",Maastrichtian,"Cretaceous 8",Maastrichtian,70.600,68.3215,"Hell Creek",
85498,ETE,"M. Carrano",,Opisthotriton,,kayi,,,,,28887,2008,"United States",Montana,47.613911,-106.896561,54.50,-79.37,"Late/Upper Cretaceous",Maastrichtian,"Cretaceous 8",Maastrichtian,70.600,68.3215,"Hell Creek",
85498,ETE,"M. Carrano",,Prodesmodon,,copei,,,,,28887,2008,"United States",Montana,47.613911,-106.896561,54.50,-79.37,"Late/Upper Cretaceous",Maastrichtian,"Cretaceous 8",Maastrichtian,70.600,68.3215,"Hell Creek",
85498,ETE,"M. Carrano",,Habrosaurus,,dilatus,,,,,28887,2008,"United States",Montana,47.613911,-106.896561,54.50,-79.37,"Late/Upper Cretaceous",Maastrichtian,"Cretaceous 8",Maastrichtian,70.600,68.3215,"Hell Creek",
85499,ETE,"M. Carrano",,Scapherpeton,,tectum,,,,,28887,2008,"United States",Montana,47.613911,-106.896561,54.50,-79.37,"Late/Upper Cretaceous",Maastrichtian,"Cretaceous 8",Maastrichtian,70.600,68.3215,"Hell Creek",
85499,ETE,"M. Carrano",,Opisthotriton,,kayi,,,,,28887,2008,"United States",Montana,47.613911,-106.896561,54.50,-79.37,"Late/Upper Cretaceous",Maastrichtian,"Cretaceous 8",Maastrichtian,70.600,68.3215,"Hell Creek",
85499,ETE,"M. Carrano",,Prodesmodon,,copei,,,,,28887,2008,"United States",Montana,47.613911,-106.896561,54.50,-79.37,"Late/Upper Cretaceous",Maastrichtian,"Cretaceous 8",Maastrichtian,70.600,68.3215,"Hell Creek",
85499,ETE,"M. Carrano",,Habrosaurus,,dilatus,,,,,28887,2008,"United States",Montana,47.613911,-106.896561,54.50,-79.37,"Late/Upper Cretaceous",Maastrichtian,"Cretaceous 8",Maastrichtian,70.600,68.3215,"Hell Creek",
87925,Fossilworks,"J. Alroy",,Koalliella,,sp.,,,,,29562,1981,France,Champagne-Ardenne,49.266667,4.100000,43.77,1.66,Paleocene,Thanetian,"Cenozoic 1",Thanetian,58.700,57.25,"Conglomérat de Cernay",
87925,Fossilworks,"J. Alroy",,Palaeoproteus,"n. sp.",gallicus,,,,,29562,1981,France,Champagne-Ardenne,49.266667,4.100000,43.77,1.66,Paleocene,Thanetian,"Cenozoic 1",Thanetian,58.700,57.25,"Conglomérat de Cernay",
87925,Fossilworks,"J. Alroy",cf.,Salamandra,,sp.,,,,,29562,1981,France,Champagne-Ardenne,49.266667,4.100000,43.77,1.66,Paleocene,Thanetian,"Cenozoic 1",Thanetian,58.700,57.25,"Conglomérat de Cernay",
87955,Fossilworks,"J. Alroy",,Palaeoproteus,,gallicus,,,,,1635,1976,France,Champagne-Ardenne,49.166667,4.050000,43.67,1.62,Paleocene,Thanetian,"Cenozoic 1",Thanetian,58.700,57.25,,
91265,ETE,"M. Carrano",,Chunerpeton,,tianyiensis,,,,,30706,2009,China,Hebei,40.483333,119.3667,41.75,122.51,,,,,167.700,159.25,Tiaojishan,
92073,Fossilworks,"J. Alroy","n. gen.",Liaoxitriton,"n. sp.",zhongjiani,,,,,30989,1998,China,Liaoning,40.750000,120.833333,44.11,121.13,"Early/Lower Cretaceous",Aptian,"Cretaceous 3",Aptian,125.450,119.025,Jiufotang,
92074,Fossilworks,"J. Alroy","n. gen.",Regalerpeton,"n. sp.",weichangensis,,,,,30990,2009,China,Hebei,41.933333,117.566667,44.52,118.18,"Early/Lower Cretaceous",,,,130.000,121.3,Huajiying,
92078,Fossilworks,"J. Alroy","n. gen.",Laccotriton,"n. sp.",subsolanus,,,,,30992,2001,China,Hebei,41.233333,117.200000,42.45,119.85,"Late/Upper Jurassic",Tithonian,"Jurassic 6",Portlandian,150.800,148.15,,
92078,Fossilworks,"J. Alroy","n. gen.",Sinerpeton,"n. sp.",fengshanensis,,,,,30992,2001,China,Hebei,41.233333,117.200000,42.45,119.85,"Late/Upper Jurassic",Tithonian,"Jurassic 6",Portlandian,150.800,148.15,,
92136,PaleoDB,"R. Butler",,Karaurus,,sharovi,,,,,43848,1948,Kazakhstan,"Ongtüstik Qazaqstan",43.016667,69.033333,41.24,72.56,"Late/Upper Jurassic",,"Jurassic 5",,161.200,156,Karabastau,
92421,PaleoDB,"R. Butler",,Chunerpeton,,tianyiensis,,,,,31153,2009,China,Liaoning,40.868056,119.991111,42.13,123.15,,,,,167.700,159.25,Tiaojishan,
93139,Fossilworks,"J. Alroy",,Ambystoma,,tigrinum,,,,,31471,1973,"United States","New Mexico",32.366667,-104.45,32.37,-104.45,Pleistocene,,"Cenozoic 6",Pleistocene,0.126,0.069,,
98674,PaleoDB,"M. Carrano",,Scapherpeton,,sp.,,,,,34043,2008,Canada,Alberta,50.747657,-111.502131,58.06,-76.06,"Late/Upper Cretaceous",Campanian,"Cretaceous 7",Campanian,84.900,77.75,"Dinosaur Park",
98674,PaleoDB,"M. Carrano",,Opisthotriton,,sp.,,,,,34043,2008,Canada,Alberta,50.747657,-111.502131,58.06,-76.06,"Late/Upper Cretaceous",Campanian,"Cretaceous 7",Campanian,84.900,77.75,"Dinosaur Park",
98677,PaleoDB,"M. Carrano",,Opisthotriton,,sp.,,,,,34043,2008,Canada,Alberta,50.747657,-111.502131,58.06,-76.06,"Late/Upper Cretaceous",Campanian,"Cretaceous 7",Campanian,84.900,77.75,"Dinosaur Park",
98677,PaleoDB,"M. Carrano",,Scapherpeton,,sp.,,,,,34043,2008,Canada,Alberta,50.747657,-111.502131,58.06,-76.06,"Late/Upper Cretaceous",Campanian,"Cretaceous 7",Campanian,84.900,77.75,"Dinosaur Park",
103358,PaleoDB,"M. Uhen",,Notophthalmus,cf.,viridescens,,,,,25320,1967,"United States",Virginia,36.957500,-81.769167,36.96,-81.77,Pleistocene,,"Cenozoic 6",Pleistocene,0.01346,0.01346,,
103743,Fossilworks,"J. Alroy","n. gen.",Pangerpeton,"n. sp.",sinensis,,,,,34986,2006,China,Liaoning,41.233333,119.400000,42.51,122.38,"Late/Upper Jurassic",,,,161.200,153.35,,
103743,Fossilworks,"J. Alroy",,Chunerpeton,,tianyiensis,,Chunerpeton,,sp.,34986,2006,China,Liaoning,41.233333,119.400000,42.51,122.38,"Late/Upper Jurassic",,,,161.200,153.35,,
103991,PaleoDB,"M. Uhen",,Ambystoma,,sp.,,,,,35027,1977,"United States",Virginia,38.086111,-79.656944,38.09,-79.66,Pleistocene,,"Cenozoic 6",Pleistocene,0.126,0.069,,
104689,PaleoDB,"M. Uhen",,Cryptobranchus,,allegheniensis,,,,,35379,1977,"United States",Virginia,37.334722,-80.679167,37.33,-80.68,,,,,0.126,0.063,,
115190,PaleoDB,"M. Carrano",cf.,Kababisha,,sp.,,,,,29589,2008,Morocco,"Er Rachida",31.769216,-5.935282,19.26,-5.31,"Late/Upper Cretaceous",Cenomanian,"Cretaceous 5",Cenomanian,99.700,97,Aoufous,
115192,PaleoDB,"M. Carrano",cf.,Kababisha,,sp.,,,,,29589,2008,Morocco,"Er Rachida",31.769216,-5.935282,19.26,-5.31,"Late/Upper Cretaceous",Cenomanian,"Cretaceous 5",Cenomanian,99.700,97,Aoufous,
123875,PaleoDB,"M. Uhen",,Notophthalmus,,viridescens,,,,,39873,1991,"United States","West Virginia",38.605556,-79.370833,38.63,-79.15,Pleistocene,,"Cenozoic 6",Pleistocene,2.588,1.3,,
123875,PaleoDB,"M. Uhen",,Gyrinophilus,,sp.,,,,,39873,1991,"United States","West Virginia",38.605556,-79.370833,38.63,-79.15,Pleistocene,,"Cenozoic 6",Pleistocene,2.588,1.3,,
123875,PaleoDB,"M. Uhen",,Ambystoma,,tigrinum,,,,,39873,1991,"United States","West Virginia",38.605556,-79.370833,38.63,-79.15,Pleistocene,,"Cenozoic 6",Pleistocene,2.588,1.3,,
123875,PaleoDB,"M. Uhen",,Cryptobranchus,,sp.,,,,,39873,1991,"United States","West Virginia",38.605556,-79.370833,38.63,-79.15,Pleistocene,,"Cenozoic 6",Pleistocene,2.588,1.3,,
123875,PaleoDB,"M. Uhen",,Gyrinophilus,,porphyriticus,,,,,39873,1991,"United States","West Virginia",38.605556,-79.370833,38.63,-79.15,Pleistocene,,"Cenozoic 6",Pleistocene,2.588,1.3,,
123875,PaleoDB,"M. Uhen",,Salamandra,,opaca,,Ambystoma,,opacum,39873,1991,"United States","West Virginia",38.605556,-79.370833,38.63,-79.15,Pleistocene,,"Cenozoic 6",Pleistocene,2.588,1.3,,
123875,PaleoDB,"M. Uhen",,Desmognathus,,monticola,,,,,39873,1991,"United States","West Virginia",38.605556,-79.370833,38.63,-79.15,Pleistocene,,"Cenozoic 6",Pleistocene,2.588,1.3,,
123875,PaleoDB,"M. Uhen",,Ambystoma,,maculatum,,,,,39873,1991,"United States","West Virginia",38.605556,-79.370833,38.63,-79.15,Pleistocene,,"Cenozoic 6",Pleistocene,2.588,1.3,,
123875,PaleoDB,"M. Uhen",,Desmognathus,,ochrophaeus,,,,,39873,1991,"United States","West Virginia",38.605556,-79.370833,38.63,-79.15,Pleistocene,,"Cenozoic 6",Pleistocene,2.588,1.3,,
123875,PaleoDB,"M. Uhen",,Ambystoma,,jeffersonianum,,,,,39873,1991,"United States","West Virginia",38.605556,-79.370833,38.63,-79.15,Pleistocene,,"Cenozoic 6",Pleistocene,2.588,1.3,,
123875,PaleoDB,"M. Uhen",,Desmognathus,,fuscus,,,,,39873,1991,"United States","West Virginia",38.605556,-79.370833,38.63,-79.15,Pleistocene,,"Cenozoic 6",Pleistocene,2.588,1.3,,
124319,PaleoDB,"M. Uhen",,Salamandra,,opaca,,Ambystoma,,opacum,39916,1977,"United States","West Virginia",38.7,-79.3,38.72,-79.08,Pleistocene,,"Cenozoic 6",Pleistocene,2.588,1.3,,
124319,PaleoDB,"M. Uhen",,Cryptobranchus,,guildayi,,,,,39916,1977,"United States","West Virginia",38.7,-79.3,38.72,-79.08,Pleistocene,,"Cenozoic 6",Pleistocene,2.588,1.3,,
124319,PaleoDB,"M. Uhen",,Cryptobranchus,,alleganiensis,,,,,39916,1977,"United States","West Virginia",38.7,-79.3,38.72,-79.08,Pleistocene,,"Cenozoic 6",Pleistocene,2.588,1.3,,
130986,PaleoDB,"R. Benson","n. gen.",Beiyanerpeton,"n. sp.",jianpingensis,,,,,42318,2012,China,Liaoning,42.016111,119.443611,43.28,122.58,"Late/Upper Jurassic",Oxfordian,"Jurassic 5",Oxfordian,161.200,158.45,Tiaojishan,
130986,PaleoDB,"R. Benson",,Chunerpeton,,tianyiensis,,,,,42318,2012,China,Liaoning,42.016111,119.443611,43.28,122.58,"Late/Upper Jurassic",Oxfordian,"Jurassic 5",Oxfordian,161.200,158.45,Tiaojishan,
132996,PaleoDB,"P. Mannion","n. gen.",Seminobatrachus,"n. sp.",boltyschkensis,,,,,42822,2012,Ukraine,"Cherkasy Oblast",48.875833,32.178611,44.63,27.20,,,,,58.700,53.65,,
132997,PaleoDB,"P. Mannion",,Seminobatrachus,,boltyschkensis,,,,,42822,2012,Ukraine,"Cherkasy Oblast",48.875833,32.178611,44.63,27.20,,,,,58.700,53.65,,
132998,PaleoDB,"P. Mannion",,Seminobatrachus,,boltyschkensis,,,,,42822,2012,Ukraine,"Cherkasy Oblast",48.875833,32.178611,44.63,27.20,,,,,58.700,53.65,,
132999,PaleoDB,"P. Mannion",,Seminobatrachus,,boltyschkensis,,,,,42822,2012,Ukraine,"Cherkasy Oblast",48.875833,32.178611,44.63,27.20,,,,,58.700,53.65,,
133000,PaleoDB,"P. Mannion",,Seminobatrachus,,boltyschkensis,,,,,42822,2012,Ukraine,"Cherkasy Oblast",48.875833,32.178611,44.63,27.20,,,,,58.700,53.65,,
133001,PaleoDB,"P. Mannion",,Seminobatrachus,,boltyschkensis,,,,,42822,2012,Ukraine,"Cherkasy Oblast",48.875833,32.178611,44.63,27.20,,,,,58.700,53.65,,
133002,PaleoDB,"P. Mannion","n. gen.",Habrosaurus,"n. sp.",dilatus,"n. gen.",Adelphesiren,"n. sp.",olivae,42824,1958,"United States",Wyoming,43.0,-104.5,49.46,-79.41,"Late/Upper Cretaceous",Maastrichtian,"Cretaceous 8",Maastrichtian,70.600,68.3215,Lance,
133003,PaleoDB,"P. Mannion",,Habrosaurus,,dilatus,,,,,42825,2003,"United States",Montana,45.8,-109.8,52.29,-87.43,Paleocene,,"Cenozoic 1",,61.700,61.7,Lebo,
133214,PaleoDB,"P. Mannion",,Dicamptodon,"n. sp.",antiquus,,,,,42869,1993,Canada,Alberta,54.333333,-118.75,61.03,-96.96,Paleocene,Thanetian,"Cenozoic 1",Thanetian,58.700,57.25,Paskapoo,
134954,PaleoDB,"J. Mueller",,Salamandra,,sansaniensis,,,,,43315,2011,Germany,Bavaria,48.443611,11.044444,48.71,9.65,Miocene,Langhian,"Cenozoic 5","Middle Miocene",14.88,14.88,"Upper Freshwater Molasse","Fluviatile Untere Serie"
134954,PaleoDB,"J. Mueller",,Chelotriton,,sp.,,,,,43315,2011,Germany,Bavaria,48.443611,11.044444,48.71,9.65,Miocene,Langhian,"Cenozoic 5","Middle Miocene",14.88,14.88,"Upper Freshwater Molasse","Fluviatile Untere Serie"
134954,PaleoDB,"J. Mueller",,Mioproteus,,caucasicus,,,,,43315,2011,Germany,Bavaria,48.443611,11.044444,48.71,9.65,Miocene,Langhian,"Cenozoic 5","Middle Miocene",14.88,14.88,"Upper Freshwater Molasse","Fluviatile Untere Serie"
135739,ETE,"M. Carrano",,Opisthotriton,,sp.,,,,,43426,2010,Canada,Alberta,51.995833,-112.883333,59.69,-84.36,"Late/Upper Cretaceous",Maastrichtian,"Cretaceous 8",Maastrichtian,70.600,68.3215,"Horseshoe Canyon",
135739,ETE,"M. Carrano",,Scapherpeton,,sp.,,,,,43426,2010,Canada,Alberta,51.995833,-112.883333,59.69,-84.36,"Late/Upper Cretaceous",Maastrichtian,"Cretaceous 8",Maastrichtian,70.600,68.3215,"Horseshoe Canyon",
135740,ETE,"M. Carrano",,Scapherpeton,,sp.,,,,,43426,2010,Canada,Alberta,51.995833,-112.883333,59.69,-84.36,"Late/Upper Cretaceous",Maastrichtian,"Cretaceous 8",Maastrichtian,70.600,68.3215,"Horseshoe Canyon",
135741,ETE,"M. Carrano",,Opisthotriton,,sp.,,,,,43426,2010,Canada,Alberta,51.995833,-112.883333,59.69,-84.36,"Late/Upper Cretaceous",Maastrichtian,"Cretaceous 8",Maastrichtian,70.600,68.3215,"Horseshoe Canyon",
135741,ETE,"M. Carrano",,Scapherpeton,,sp.,,,,,43426,2010,Canada,Alberta,51.995833,-112.883333,59.69,-84.36,"Late/Upper Cretaceous",Maastrichtian,"Cretaceous 8",Maastrichtian,70.600,68.3215,"Horseshoe Canyon",
135743,ETE,"M. Carrano",,Scapherpeton,,sp.,,,,,43426,2010,Canada,Alberta,51.995833,-112.883333,59.69,-84.36,"Late/Upper Cretaceous",Maastrichtian,"Cretaceous 8",Maastrichtian,70.600,68.3215,"Horseshoe Canyon",
135743,ETE,"M. Carrano",,Opisthotriton,,sp.,,,,,43426,2010,Canada,Alberta,51.995833,-112.883333,59.69,-84.36,"Late/Upper Cretaceous",Maastrichtian,"Cretaceous 8",Maastrichtian,70.600,68.3215,"Horseshoe Canyon",
135812,PaleoDB,"J. Mueller",,Triturus,cf.,marmoratus,,,,,43465,2008,Romania,Arad,46.281944,21.923611,45.78,21.55,Miocene,Serravallian,"Cenozoic 5","Middle Miocene",12.700,12.154,,
135812,PaleoDB,"J. Mueller",,Lissotriton,,sp.,,,,,43465,2008,Romania,Arad,46.281944,21.923611,45.78,21.55,Miocene,Serravallian,"Cenozoic 5","Middle Miocene",12.700,12.154,,
135812,PaleoDB,"J. Mueller",,Carpathotriton,,sp.,,,,,43465,2008,Romania,Arad,46.281944,21.923611,45.78,21.55,Miocene,Serravallian,"Cenozoic 5","Middle Miocene",12.700,12.154,,
135812,PaleoDB,"J. Mueller",,Chelotriton,,paradoxus,,,,,43465,2008,Romania,Arad,46.281944,21.923611,45.78,21.55,Miocene,Serravallian,"Cenozoic 5","Middle Miocene",12.700,12.154,,
136919,PaleoDB,"J. Mueller",,Triturus,aff.,helveticus,,,,,43777,2005,France,Midi-Pyrenees,43.935278,0.223611,44.07,-1.20,Miocene,Burdigalian,"Cenozoic 5","Lower Miocene",16.900,16.435,,
136919,PaleoDB,"J. Mueller",cf.,Chelotriton,,sp.,,,,,43777,2005,France,Midi-Pyrenees,43.935278,0.223611,44.07,-1.20,Miocene,Burdigalian,"Cenozoic 5","Lower Miocene",16.900,16.435,,
136919,PaleoDB,"J. Mueller",,Triturus,,sp.,,,,,43777,2005,France,Midi-Pyrenees,43.935278,0.223611,44.07,-1.20,Miocene,Burdigalian,"Cenozoic 5","Lower Miocene",16.900,16.435,,
136919,PaleoDB,"J. Mueller",,Triturus,cf.,marmoratus,,,,,43777,2005,France,Midi-Pyrenees,43.935278,0.223611,44.07,-1.20,Miocene,Burdigalian,"Cenozoic 5","Lower Miocene",16.900,16.435,,
137718,PaleoDB,"R. Benson",,Piceoerpeton,,sp.,,,,,42536,2002,"United States","North Dakota",46.466389,-104.021111,52.83,-76.78,"Late/Upper Cretaceous",Maastrichtian,"Cretaceous 8",Maastrichtian,70.600,68.3215,"Hell Creek","Pretty Butte"
138825,PaleoDB,"J. Mueller",,Salamandrina,,sp.,,,,,44504,2006,Italy,Sardinia,40.719444,9.101389,42.59,4.15,Miocene,,"Cenozoic 5",,23.030,18.34,,
140202,PaleoDB,"J. Head",,Notophthalmus,"n. sp.",slaughteri,,,,,45287,1966,"United States",Texas,30.683333,-95.05,31.16,-92.01,Miocene,,"Cenozoic 5","Middle Miocene",15.970,14.785,Fleming,
140702,PaleoDB,"J. Head",,Ambystoma,,tigrinum,,,,,45600,1970,"United States","New Mexico",32.366667,-104.45,32.37,-104.45,Pleistocene,,"Cenozoic 6",Pleistocene,0.126,0.069,,
142316,PaleoDB,"P. Mannion","n. gen.",Ulanurus,"n. sp.",fractus,,,,,46204,1991,Mongolia,Omnogovi,43.466667,100.450000,43.24,91.69,Paleocene,Thanetian,"Cenozoic 1",Thanetian,58.700,57.25,"Naran Bulak",Naran
142316,PaleoDB,"P. Mannion","n. gen.",Aviturus,"n. sp.",exsecratus,,,,,46204,1991,Mongolia,Omnogovi,43.466667,100.450000,43.24,91.69,Paleocene,Thanetian,"Cenozoic 1",Thanetian,58.700,57.25,"Naran Bulak",Naran
144499,PaleoDB,"P. Mannion","n. gen.",Paranecturus,"n. sp.",garbanii,,,,,46719,2013,"United States",Montana,47.266111,-107.126389,54.07,-80.39,"Late/Upper Cretaceous",Maastrichtian,"Cretaceous 8",Maastrichtian,70.600,68.3215,"Hell Creek",
144500,PaleoDB,"P. Mannion",,Paranecturus,,garbanii,,,,,46719,2013,"United States",Montana,47.266111,-107.126389,54.07,-80.39,"Late/Upper Cretaceous",Maastrichtian,"Cretaceous 8",Maastrichtian,70.600,68.3215,"Hell Creek",
144501,PaleoDB,"P. Mannion",,Paranecturus,,garbanii,,,,,46719,2013,"United States",Montana,47.266111,-107.126389,54.07,-80.39,"Late/Upper Cretaceous",Maastrichtian,"Cretaceous 8",Maastrichtian,70.600,68.3215,"Hell Creek",
144502,PaleoDB,"P. Mannion",,Paranecturus,,garbanii,,,,,46719,2013,"United States",Montana,47.266111,-107.126389,54.07,-80.39,"Late/Upper Cretaceous",Maastrichtian,"Cretaceous 8",Maastrichtian,70.600,68.3215,"Hell Creek",
144503,PaleoDB,"P. Mannion",,Paranecturus,,garbanii,,,,,46719,2013,"United States",Montana,47.266111,-107.126389,54.07,-80.39,"Late/Upper Cretaceous",Maastrichtian,"Cretaceous 8",Maastrichtian,70.600,68.3215,"Hell Creek",
144504,PaleoDB,"P. Mannion",,Paranecturus,,garbanii,,,,,46719,2013,"United States",Montana,47.266111,-107.126389,54.07,-80.39,"Late/Upper Cretaceous",Maastrichtian,"Cretaceous 8",Maastrichtian,70.600,68.3215,"Hell Creek",
144505,PaleoDB,"P. Mannion",,Paranecturus,,garbanii,,,,,46719,2013,"United States",Montana,47.266111,-107.126389,54.07,-80.39,"Late/Upper Cretaceous",Maastrichtian,"Cretaceous 8",Maastrichtian,70.600,68.3215,"Hell Creek",
144506,PaleoDB,"P. Mannion",,Paranecturus,,garbanii,,,,,46719,2013,"United States",Montana,47.266111,-107.126389,54.07,-80.39,"Late/Upper Cretaceous",Maastrichtian,"Cretaceous 8",Maastrichtian,70.600,68.3215,"Hell Creek",
154718,,"P. Mannion",,Chunerpeton,,tianyiensis,,,,,50313,2014,China,Hebei,37.058333,114.396944,38.34,117.33,"Late/Upper Jurassic",Kimmeridgian,"Jurassic 5",Kimmeridgian,155.700,153.25,Jiulongshan,Daohugou
154722,,"J. Bloch",,Siren,,sp.,,,,,50316,1995,"United States",Florida,25.7,-80.4,25.79,-79.58,Pleistocene,,"Cenozoic 6",Pleistocene,0.126,0.069,,
154722,,"J. Bloch",,Amphiuma,,sp.,,,,,50316,1995,"United States",Florida,25.7,-80.4,25.79,-79.58,Pleistocene,,"Cenozoic 6",Pleistocene,0.126,0.069,,
154773,,"J. Bloch",,Siren,,lacertina,,,,,3131,1930,"United States",Florida,29.95,-82.788,29.95,-82.79,Pleistocene,,"Cenozoic 6",Pleistocene,0.126,0.069,,
154805,,"J. Bloch",,Ambystoma,,tigrinum,,,,,2451,1974,"United States",Florida,29.407500,-82.476389,29.41,-82.48,Pleistocene,,"Cenozoic 6",Pleistocene,0.126,0.069,,
154910,,"J. Bloch",,Siren,,lacertina,,,,,50427,1957,"United States",Florida,29.85,-82.6,29.92,-81.97,Pleistocene,,"Cenozoic 6",Pleistocene,0.126,0.069,,
154921,,"J. Bloch",,Siren,,lacertina,,,,,50429,1985,"United States",Florida,26.700000,-80.166667,26.70,-80.17,Pleistocene,,"Cenozoic 6",Pleistocene,0.126,0.069,,
154921,,"J. Bloch",,Amphiuma,,means,,,,,50429,1985,"United States",Florida,26.700000,-80.166667,26.70,-80.17,Pleistocene,,"Cenozoic 6",Pleistocene,0.126,0.069,,
154922,,"J. Bloch",,Siren,,lacertina,,,,,10101,1963,"United States",Florida,29.69,-82.57,29.69,-82.57,Pleistocene,,"Cenozoic 6",Pleistocene,0.126,0.069,,
155346,,"J. Bloch",,Siren,,lacertina,,,,,10101,1963,"United States",Florida,29.68,-82.57,29.68,-82.57,Pleistocene,,"Cenozoic 6",Pleistocene,0.126,0.069,,
155347,,"J. Bloch",,Siren,,lacertina,,,,,10101,1963,"United States",Florida,29.6,-82.4,29.60,-82.40,Pleistocene,,"Cenozoic 6",Pleistocene,0.126,0.069,,
155347,,"J. Bloch",,Pseudobranchus,,robustus,,,,,10101,1963,"United States",Florida,29.6,-82.4,29.60,-82.40,Pleistocene,,"Cenozoic 6",Pleistocene,0.126,0.069,,
155348,,"J. Bloch",,Siren,,lacertina,,,,,10101,1963,"United States",Florida,29.67,-82.48,29.67,-82.48,Pleistocene,,"Cenozoic 6",Pleistocene,0.126,0.069,,
161199,,"M. Uhen",,Notophthalmus,,sp.,,,,,52520,2011,"United States",Tennessee,36,-82,36.26,-79.20,,,,,23.030,12.809,,
161199,,"M. Uhen",,Desmognathus,,sp.,,,,,52520,2011,"United States",Tennessee,36,-82,36.26,-79.20,,,,,23.030,12.809,,
