Species ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Authority,Infraspecific rank,Infraspecific name,Infraspecific authority,Stock/subpopulation,Synonyms,Common names (Eng),Common names (Fre),Common names (Spa),Red List status,Red List criteria,Red List criteria version,Year assessed,Population trend,Petitioned
59425,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Thorius,pulmonaris,"Taylor, 1939",,,,,"",Lower Cerro Pigmy Salamander,,,EN,"B1ab(iii,v)",3.1,2008,decreasing,N
59426,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Thorius,schmidti,"Gehlbach, 1959",,,,,"",Schmidt's Pigmy Salamander,,,EN,B1ab(iii),3.1,2008,decreasing,N
59427,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Thorius,smithi,"Hanken and Wake, 1994",,,,,"",Smith's Thorius,,,CR,B1ab(iii),3.1,2008,unknown,N
59428,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Thorius,spilogaster,"Hanken and Wake, 1998",,,,,"",,,,CR,"B1ab(iii,v)",3.1,2008,decreasing,N
59429,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Thorius,troglodytes,"Taylor, 1941",,,,,"",Taylor's Pigmy Salamander,,,EN,"B1ab(iii,v)+2ab(iii,v)",3.1,2016,decreasing,N
59474,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Triturus,carnifex,"(Laurenti, 1768)",,,,,"",Italian Crested Newt,,,LC,,3.1,2009,decreasing,N
22212,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Triturus,cristatus,"(Laurenti, 1768)",,,,,Turanomolge mensbieri  ,"Great Crested Newt, Northern Crested Newt",,,LC,,3.1,2009,decreasing,N
22216,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Triturus,dobrogicus,"(Kiritzescu, 1903)",,,,,"",Danube Crested Newt,,,NT,,3.1,2009,decreasing,N
39420,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Triturus,karelinii,"(Strauch, 1870)",,,,,Triturus cristatus subspecies karelini,Southern Crested Newt,,,LC,,3.1,2016,decreasing,N
59477,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Triturus,marmoratus,"(Latreille, 1800)",,,,,"",Marbled Newt,,Tritón Jaspeado,LC,,3.1,2009,decreasing,N
59479,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Triturus,pygmaeus,"(Wolterstorff, 1905)",,,,,"",Southern Marbled Newt,,Tritón Pigmeo,NT,,3.1,2016,decreasing,N
22716344,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TIMALIIDAE,Turdoides,caudata,"(Dumont, 1823)",,,,,Turdoides caudatus |Turdoides caudatus |Turdoides caudatus ,Common Babbler,,,LC,,3.1,2012,stable,N
59482,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Tylototriton,asperrimus,"Unterstein, 1930",,,,,Echinotriton  asperrimus|Pleurodeles  asperrimus|Yaotriton  asperrimus,"Black Knobby Newt, Granular Newt, Mount Yao Newt",,,NT,,3.1,2008,decreasing,N
59483,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Tylototriton,hainanensis,"Fei, Ye & Yang, 1984",,,,,Pleurodeles hainanensis|Yaotriton  hainanensis ,Hainan Knobby Newt,,,EN,B1ab(iii)+2ab(iii),3.1,2008,decreasing,N
59484,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Tylototriton,kweichowensis,"Fang and Chang, 1932",,,,,"",Red-tailed Knobby Newt,,,VU,"B2ab(iii,v)",3.1,2004,decreasing,N
47144426,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Tylototriton,notialis,"Stuart, Phimmachak, Sivongxay & Robichaud, 2010",,,,,"",,,,VU,B1ab(iii),3.1,2015,unknown,N
59485,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Tylototriton,shanjing,"Nussbaum, Brodie & Yang, 1995",,,,,"",,,,NT,,3.1,2004,decreasing,N
59487,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Tylototriton,verrucosus,"Anderson, 1871",,,,,"","Crocodile Newt, Crocodile Salamander, Himalayan Newt, Himalayan Salamander, Red Knobby Newt",,,LC,,3.1,2009,unknown,N
135868,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Tylototriton,vietnamensis,"Böhme, Schöttler, Truong and Köhler, 2005",,,,,"",,,,NT,,3.1,2008,decreasing,N
59488,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Tylototriton,wenxianensis,"Fei, Ye and Yang, 1984",,,,,"",Wenxian Knobby Newt,,,VU,B2ab(iii),3.1,2004,decreasing,N
185664,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Urspelerpes,brucei,"Camp, Peterman, Milanovich, Lamb, Maerz & Wake, 2009",,,,,"",Patch-nosed Salamander,,,LC,,3.1,2011,unknown,N
